date,txVolume,adjustedTxVolume,txCount,marketcap,price,exchangeVolume,realizedCap,generatedCoins,fees,activeAddresses,averageDifficulty,paymentCount,medianTxValue,medianFee,blockSize,blockCount
2018-07-12,3981246382.990611,2035574502.3239536,203394,109678870041.51349,6396.78,3770170111.9999995,87362507241.47,1762.5,18.63321237,944272,5363678461481.37,304588,204.6154650228,1.86e-05,166261487,141
2018-07-13,3815861354.376322,2129787680.878929,207761,106916654627.25993,6235.03,3805400064.0,87273757921.19,1787.5,19.53514153,933538,5363678461481.37,371436,205.7014958378,1.813e-05,159235177,143
2018-07-14,3009261259.934367,1415401375.9653966,176342,107140639094.56201,6247.5,2923670016.0,87251566999.09,1662.5,15.01264127,809623,5363678461481.37,277214,169.83316455000002,1.517e-05,154212147,133
2018-07-15,3287356879.154315,1335168159.4712908,161018,107583466607.71562,6272.7,3285459968.0,87259207321.19,1662.5,15.27821656,509930,5363678461481.37,265588,201.09109477799998,1.851e-05,102934830,133
2018-07-16,4410996419.06966,2092138401.6027555,207722,109038931875.02855,6357.01,4725799936.0,87296180435.86,1500.0,23.61292569,583692,5363678461481.36,328693,241.56638,2.153e-05,111456899,120
2018-07-17,4665305839.722184,2533086464.7390184,233807,115615494416.25,6739.65,5961950208.0,87433611192.92,1987.5,24.94209666,688584,5199615302175.17,369601,240.687054765,2.016e-05,144584350,159
2018-07-18,5256772478.2271595,2932085137.569402,238595,125506655544.97896,7315.32,6103410176.0,87474917879.36,2174.99999853,31.826684750000002,770835,5178671069072.25,377654,236.89208071320002,3.073e-05,182086519,174
2018-07-19,4707739708.986639,2630493326.8308177,224868,126601427070.0,7378.2,5111629824.0,87548047224.09,2137.4999993,28.82741906,636864,5178671069072.25,356263,203.132618172,2.59e-05,125621525,171
2018-07-20,4551700540.136897,2379933490.3660917,225375,128146371235.25383,7467.4,4936869888.0,87570898611.79,1925.0,23.08779797,651803,5178671069072.25,390930,215.323375088,2.24e-05,125555080,154
2018-07-21,3143680510.313757,1654203618.8795416,184666,126190961414.41206,7352.72,3726609920.0,87615553491.46,1712.5,17.37819099,505481,5178671069072.25,298834,170.895962236,1.724e-05,98056548,137
2018-07-22,2764756602.6589394,1233501405.965951,166947,127324771563.22005,7417.8,3695460096.0,87648061839.31,2275.0,14.77231882,458207,5178671069072.25,280340,180.162117018,1.373e-05,82135273,182
2018-07-23,4781389673.431594,2445605970.7660885,229314,127287117972.20268,7414.71,5132480000.0,87746738248.8,2075.0,26.12072165,711253,5178671069072.25,356168,229.75235235419999,2e-05,147749615,166
2018-07-24,5790915701.598545,3064401493.3177066,259199,132483502398.87915,7716.51,7277689856.0,87946558155.9,1987.49999924,29.64295029,718928,5178671069072.25,406479,214.2716638545,1.932e-05,145872253,159
2018-07-25,5485943591.324705,2929991201.487239,250031,143887451906.97955,8379.66,5845400064.0,88029223231.07,2212.49999928,26.82417337,776511,5178671069072.25,409243,194.38716284999998,2.01e-05,170818185,177
2018-07-26,4639718655.876244,2636205960.471769,231514,140421658313.23584,8176.85,4899089920.0,88033740302.1,2062.5,23.88022702,639897,5178671069072.25,371182,200.87372362750003,1.62e-05,127276200,165
2018-07-27,4546416627.231781,2553697001.381751,229230,136549606724.92657,7950.4,5195879936.0,88121796998.28,2087.4999984700003,20.72404572,717598,5178671069072.25,418484,197.45923505599998,1.191e-05,148008101,167
2018-07-28,3433507047.6814756,1694550562.1575005,188093,140319943620.0,8169.06,3988750080.0,88177475956.08,1812.49999927,16.74880998,564178,5178671069072.25,305235,177.9951581964,1.339e-05,110061661,145
2018-07-29,3570968619.665368,1919858513.9612634,168237,140968700832.31924,8205.82,4107190016.0,88267182832.54,2124.99989145,15.67077716,484547,5595791656327.7,301795,182.1513153124,1.23e-05,91684557,170
2018-07-30,4869650399.971709,2699324558.0421386,230790,141253321664.0,8221.58,5551400000.0,88309018591.02,1675.0,24.57789474,636120,5949437371609.51,367965,231.9117799502,1.766e-05,122085777,134
2018-07-31,5095902412.05072,2714062562.900329,242830,140574589824.1056,8181.2,5287530000.0,88295417272.59,1837.49999922,25.5829697,690053,5949437371609.51,392240,231.863143764,1.878e-05,139681465,147
2018-08-01,4566928612.458492,2350378868.7320356,240894,133506966882.30678,7769.04,4797620000.0,88280844272.16,1874.9999984400001,21.283298600000002,705913,5949437371609.51,377686,235.05075139200002,1.83e-05,148581175,150
2018-08-02,4575247295.201671,2521250481.5735993,224720,131204243016.0,7634.19,4214110000.0,88258255825.91,1912.49999851,25.20903778,634184,5949437371609.51,358896,209.8238799444,1.855e-05,123461583,153
2018-08-03,4551433195.571525,2405353989.0988517,229693,129981654336.2457,7562.14,4627150000.0,88208122947.05,2075.0,23.21487948,688873,5949437371609.51,436035,197.57209946720002,1.924e-05,138448268,166
2018-08-04,3593955401.5816603,1542412877.5703325,191481,127876033632.82846,7438.67,4268389999.9999995,88123877550.53,2200.0,17.19453121,542819,5949437371609.51,333559,173.5940845757,1.356e-05,101038463,176
2018-08-05,3443177449.8929734,1471054330.1535542,172021,120883073339.0,7031.08,3679110000.0,88113977854.06,2000.0,13.6299328,495719,5949437371609.51,297092,158.0465849424,1.13e-05,92496859,160
2018-08-06,4256522100.4603066,2180602691.0681043,218476,121442485815.5,7062.94,3925900000.0,88040632009.07,1637.49999921,17.7504862,654516,5949437371609.51,349815,201.74376990739998,1.496e-05,137679258,131
2018-08-07,4547865328.412694,2237663183.086547,232894,119657010300.0,6958.32,4682800000.0,87963462790.24,1887.5,18.61533926,706511,5949437371609.51,365984,207.0734102952,1.368e-05,153485224,151
2018-08-08,5388353975.607144,2713193431.0675235,235154,116033675670.0,6746.85,5064430000.0,87823983468.01,1962.49999852,20.75086011,649793,5949437371609.51,390751,225.82226457450002,1.528e-05,127634373,157
2018-08-09,4601544380.796439,2481928065.804361,222177,108456022944.4704,6305.56,4267039999.9999995,87743259218.94,1862.5,20.750207500000002,629986,5949437371609.51,360943,191.7235154132,2.24e-05,119848994,149
2018-08-10,4456150601.32035,2369829765.1573887,225972,113043209695.53128,6571.42,4528680000.0,87652549147.8,2199.99999927,20.41451761,658540,5949437371609.51,417084,200.38323005880002,1.566e-05,139458549,176
2018-08-11,3104925386.59737,1678470131.6802807,192268,106422805476.0,6185.79,4047849999.9999995,87598416091.76,2125.0,15.39050663,525917,6197839919507.38,308729,179.7468095358,1.1220000000000001e-05,103956856,170
2018-08-12,2298917333.981525,1290574951.2744057,164889,108118524086.00154,6283.65,5665250000.0,87581394680.02,1937.49999926,12.77525693,477955,6389316883511.97,283875,159.7636235085,8.81e-06,90604745,155
2018-08-13,4299064024.246176,2454314325.60639,222079,109123232618.25175,6341.36,4083980000.0000005,87557326473.62,1874.99999924,19.92080467,611815,6389316883511.97,355002,206.6577566632,1.582e-05,135974531,150
2018-08-14,5292741219.4284,2748515001.614907,247486,108209999834.0,6287.66,5301700000.0,87431040332.51,1700.0,26.45582537,657023,6389316883511.97,393307,228.86736578699998,2.3e-05,137603837,136
2018-08-15,4598554836.417863,2675973813.392064,245905,107082614433.5,6221.42,4895450000.0,87348081090.69,2012.49999922,22.16329503,680561,6389316883511.97,417302,198.4853218268,1.782e-05,127361812,161
2018-08-16,3880903787.8739915,2206347610.9983993,232177,108348088441.4984,6294.23,4328420000.0,87343531059.96,1975.0,24.047694540000002,620660,6389316883511.97,362609,196.17176287159998,2.201e-05,120387676,158
2018-08-17,3771508903.6758957,2129963181.5774179,233642,109163755946.35307,6340.91,4992990000.0,87394785387.12,1900.0,24.88424895,652818,6389316883511.97,399526,198.62501097669997,1.72e-05,126620477,152
2018-08-18,2484667961.6631293,1318392463.856959,190775,113352181054.0,6583.43,3984520000.0000005,87374472689.03,2000.0,16.45331646,502019,6389316883511.97,308597,169.7179286908,1.368e-05,94409636,160
2018-08-19,2025425098.6221015,1135226601.1794512,167255,110594002878.50116,6422.57,3311170000.0,87412889898.2,1812.4999984400001,17.04586085,514313,6389316883511.97,316565,166.226387712,9.04e-06,89831571,145
2018-08-20,3542550338.6252127,1923702779.0432017,214833,111948370452.50761,6500.51,3665100000.0,87378167749.66,1875.0,29.07233893,623598,6389316883511.97,349379,200.83767679680003,2.59e-05,122727236,150
2018-08-21,4260145323.396704,2537848795.9526944,217629,108525452070.47348,6301.07,3377180000.0,87399575118.03,1849.9999993200001,24.75227584,589708,6389316883511.97,340058,206.3511579913,2.712e-05,115408430,148
2018-08-22,4213578375.373697,2453826122.3627195,230173,111727764281.50429,6486.25,4668110000.0,87397043028.99,1999.9999985,24.27418043,638156,6389316883511.97,369529,194.8573928625,2.298e-05,123983722,160
2018-08-23,3559409835.663551,2142735666.4910293,217203,109760106337.50899,6371.34,3426180000.0,87430739193.97,1862.49999927,19.30837036,569277,6389316883511.97,338921,189.58699473480002,1.971e-05,114490282,149
2018-08-24,3616315147.076222,1988909336.892722,219702,112876301868.0,6551.52,4097820000.0,87466232923.85,1825.0,19.15356329,632142,6505039002077.21,382945,206.04530400000002,1.699e-05,119823738,146
2018-08-25,3079792231.572994,1709046603.1346757,196285,115789442465.0,6719.95,3312600000.0,87535073475.1,1687.5,21.06312548,548608,6727225469722.53,319211,184.3289676945,1.13e-05,103079478,135
2018-08-26,2387268575.069288,1205644801.8137252,172574,116401697924.0,6754.64,3295500000.0,87584379427.34,2162.49999858,27.80300602,502611,6727225469722.52,283228,160.74124882240002,8.930000000000001e-06,98560782,173
2018-08-27,4341753457.709817,2426599071.837904,223471,115661725149.91193,6710.8,4019000000.0,87674685526.54,2312.49999927,32.65580356,664869,6727225469722.52,351392,205.069498804,1.03e-05,129786683,185
2018-08-28,4715126021.650801,2873623847.4415984,237886,118782145483.61041,6891.08,4659940000.0,87768909275.14,1912.5,45.21346372,663743,6727225469722.53,368006,226.88053970400003,3e-05,134621756,153
2018-08-29,4562768211.755389,2475709783.3152556,237369,122252655448.6005,7091.71,4145880000.0000005,87877571465.64,1737.5,23.64752291,669404,6727225469722.53,388150,210.9334819757,2.374e-05,126196179,139
2018-08-30,4250994851.9476533,2284678486.454598,231237,121439613651.61461,7043.76,4463250000.0,87897821354.61,1924.99999924,24.10101603,621242,6727225469722.53,347470,230.8041517968,2.5640000000000002e-05,125933626,154
2018-08-31,9228928173.575304,2396307564.0370936,236921,120249807508.17966,6973.97,4495650000.0,87907549915.82,1937.4999984400001,25.25628116,651131,6727225469722.53,394845,213.15562710620003,2.8820000000000002e-05,125423100,155
2018-09-01,4282342836.298731,1643341560.3648067,213180,121484838943.71484,7044.81,4116050000.0,87952379985.73,1887.5,19.2117222,564630,6727225469722.53,338890,186.881197275,2.05e-05,116163704,151
2018-09-02,4210173805.5238285,1502056220.0325966,187001,123993919568.81587,7189.58,4329540000.0,87992538415.47,1799.99999923,16.3033171,495998,6727225469722.53,294192,179.2644844494,1.776e-05,93455529,144
2018-09-03,4993351414.652475,2247301453.059309,222753,125549983269.74869,7279.03,4087759999.9999995,88009342841.03,1799.99999924,19.91598267,613352,6727225469722.53,341989,214.6810869027,1.582e-05,121932358,144
2018-09-04,4939975890.936604,2508888295.33375,232139,125285021406.07892,7263.0,4273639999.9999995,88056312908.55,1575.0,24.1065379,629625,6727225469722.53,354519,231.73364114999998,2.688e-05,120666513,126
2018-09-05,5339951444.5140705,2750043825.456505,246345,126995307007.22908,7361.46,5800460000.0,87935281709.66,1649.99999697,31.82732747,664157,6727225469722.53,373480,254.3032552212,4.26e-05,133114599,132
2018-09-06,5674711194.520257,3000357107.7073846,252111,116548288083.75865,6755.14,5523470000.0,87847057336.48,1874.99999921,31.29006024,666558,6727225469722.53,379621,254.392492774,4.235e-05,133205581,150
2018-09-07,4240383140.527116,2163449085.055509,230638,112657657160.7476,6528.92,4264680000.0,87784762998.04,1900.0,27.921949820000002,689985,6971177230937.91,429552,204.29225721120002,3.742e-05,135266523,152
2018-09-08,3048283400.3093514,1303988144.2394793,204278,111483554220.78903,6460.17,3835060000.0,87739561963.07,1875.0,18.81937591,546144,7019199231177.16,317533,175.0982565276,2.771e-05,106580970,150
2018-09-09,2682059629.2750025,1367109497.6305501,188749,107409856854.2378,6223.38,3671890000.0,87709445241.01,2037.5,18.37028897,506835,7019199231177.16,295698,160.56998748420003,2.734e-05,100412746,163
2018-09-10,3702296598.5718846,2031324707.5308492,222731,108770057535.68956,6301.57,3714100000.0,87676240194.38,1687.5,19.97514305,614057,7019199231177.16,342312,205.2684754626,1.813e-05,121373337,135
2018-09-11,4038253813.2910357,2231423104.577326,237430,109304312779.15933,6331.88,3849909999.9999995,87597125826.58,1762.5,23.27470384,651098,7019199231177.16,356798,203.97518232,2.288e-05,132796815,141
2018-09-12,3834971684.5997458,2112817779.045962,233107,109060884575.7678,6317.01,4064229999.9999995,87558221528.77,2099.99999931,23.91441308,599503,7019199231177.16,346528,202.5137387448,2.712e-05,119120595,168
2018-09-13,4835915333.835952,2536821814.953153,234061,109715326103.75626,6354.24,4210910000.0,87459355687.16,1849.9999992,20.29803773,608107,7019199231177.16,350225,211.4095044288,1.87e-05,121220725,148
2018-09-14,3729846668.125782,1944428886.8821542,223118,112509077190.99979,6515.41,4076220000.0,87460435430.27,1650.0,21.21893106,620772,7019199231177.16,367077,201.8965931455,2.209e-05,139588020,132
2018-09-15,2803603112.2392707,1346370231.7964036,210931,112416602437.40205,6509.4,3216300000.0,87462778237.2,1750.0,15.69995673,558339,7019199231177.16,326120,161.230417284,1.8730000000000002e-05,110580268,140
2018-09-16,2605954492.5109906,1151472531.687849,179344,112899164145.50102,6536.68,3273730000.0,87464337285.25,1737.49999922,13.07015213,470139,7019199231177.16,280923,151.5994015948,1.453e-05,87198647,139
2018-09-17,3835487976.176972,1830692045.2596383,240017,112519390766.30519,6514.06,3910780000.0,87422331549.15,1687.5,17.45767671,631067,7019199231177.16,362187,195.3629128976,1.22e-05,122532457,135
2018-09-18,3745291497.766622,1850301796.8309324,244117,108503191318.7429,6280.91,4180090000.0,87410468182.18,1775.0,19.01368472,638235,7019199231177.16,356406,187.816795548,1.672e-05,132956519,142
2018-09-19,3814974553.847052,1834417755.4565918,250881,110086611746.74791,6371.85,4431340000.0,87402636300.04,1950.0,17.093355210000002,631546,7019199231177.16,355575,149.9962163325,1.2e-05,125492210,156
2018-09-20,4022342316.083984,2057553850.4058151,253520,110565485994.15149,6398.85,4348110000.0,87388609361.59,1925.0,18.26192982,628587,7031329605788.91,364640,171.62624336700003,1.356e-05,125519412,154
2018-09-21,5202351577.349915,2490080021.570376,272907,112564637169.03673,6513.87,6531940000.0,87298124039.17,1799.99999927,25.61259462,715507,7152633351906.4,436008,189.3486906498,1.967e-05,145771449,144
2018-09-22,3136789005.2088075,1529144403.4577491,225382,116399761079.0895,6735.05,4509660000.0,87296455827.91,1937.49999923,18.65597145,562522,7152633351906.4,333446,150.1551783795,1.372e-05,113466030,155
2018-09-23,2327891120.0025573,1160500291.419311,200169,116071452188.74983,6715.32,4197499999.9999995,87308266925.42,1875.0,14.47737832,507621,7152633351906.4,298092,133.130883234,1.1220000000000001e-05,98345016,150
2018-09-24,3103546820.5652943,1569110521.941556,237522,115901503746.99586,6704.77,4177309999.9999995,87295737870.56,1850.0,15.50844294,614679,7152633351906.4,343175,159.02360076460002,1.008e-05,119452875,148
2018-09-25,4337086137.968394,2329189740.0125594,251944,114167274474.28049,6603.64,4726180000.0,87194707272.52,2112.5,20.31737127,648244,7152633351906.41,364132,160.3570485932,1.648e-05,129832692,169
2018-09-26,3825650431.333198,1866639521.8512018,243788,111570513617.25,6452.79,4437300000.0,87188560152.02,1737.5,20.1338664,628119,7152633351906.4,350095,168.8851945797,2.029e-05,124822744,139
2018-09-27,4009015309.5307884,2211958428.1185284,248543,112317041826.50679,6495.29,4606810000.0,87221239684.34,1787.5,23.65350638,633994,7152633351906.4,355229,176.68383933360002,3.042e-05,125415466,143
2018-09-28,4821502767.582312,2237124453.510319,254085,115502302500.0,6678.75,5014430000.0,87235329026.97,1925.0,28.918254870000002,673177,7152633351906.4,400405,188.2472475,4.008e-05,131695975,154
2018-09-29,3092432350.484521,1369047941.1197543,218187,114898393290.0,6643.1,4363690000.0,87219251620.19,1900.0,19.10685859,552202,7152633351906.4,321741,149.205022465,1.995e-05,105394308,152
2018-09-30,2864249358.332254,1285180634.2396824,208047,114247857483.54912,6604.71,4002279999.9999995,87221053500.97,2037.5,15.427947060000001,532067,7152633351906.4,308326,144.6073514718,1.484e-05,102153943,163
2018-10-01,3868196006.234118,1982712569.8098838,242662,114522822452.75798,6619.85,4000970000.0,87174382915.77,1975.0,21.82334691,672475,7152633351906.4,360525,194.2998131365,2.023e-05,135422735,158
2018-10-02,4369755901.642454,2142437458.1457741,244635,114073601184.0,6593.24,3979260000.0000005,87139553562.7,1712.5,25.72269107,678543,7152633351906.4,359131,199.6045389488,3.591e-05,139101005,137
2018-10-03,3787349114.315708,1962649041.2434728,242158,113404139770.23935,6553.86,3887310000.0,87104535192.71,1812.5,21.36448501,694010,7152633351906.4,427200,173.7370612032,3.202e-05,121542722,145
2018-10-04,3847994118.0664587,1847601504.576024,243007,112448035002.63737,6497.91,3838410000.0,87101870029.57,1875.0,18.70916379,642395,7364268059356.2,381204,167.7808446534,2.098e-05,119796008,150
2018-10-05,3511070703.8083296,1796495298.7201812,244589,113778320988.75,6574.15,3671500000.0000005,87110464916.77,1625.0,21.33672301,688115,7454968648263.25,409154,188.890713011,3.164e-05,125204415,130
2018-10-06,2748743396.166865,1408659700.3169374,214718,114624510263.4987,6622.45,3259740000.0,87103458787.22,1562.5,17.57876392,588478,7454968648263.25,336658,142.5010181815,2.775e-05,115262735,125
2018-10-07,2209576383.1115484,1036458504.6269559,219589,114086483236.75049,6590.68,3306630000.0,87109174424.56,1774.9999993000001,13.06671747,598361,7454968648263.25,313022,80.69628592000001,1.69e-05,118128874,142
2018-10-08,3460203705.711544,1922593448.4201255,247906,114261994265.99803,6600.19,3979460000.0,87124787026.34,1687.5,16.79599849,646076,7454968648263.25,350251,168.066578141,1.94e-05,130298970,135
2018-10-09,3559088725.3268633,2082698666.0445952,235732,115188513071.28049,6653.08,3580810000.0000005,87124326036.38,1625.0,16.66631934,621386,7454968648263.25,347881,179.63316,2.072e-05,125633758,130
2018-10-10,4675374054.412147,2207747475.0569577,244801,114979025135.12117,6640.29,3787650000.0,87126801284.98,1800.0,15.6339373,642600,7454968648263.25,364305,170.37656082,1.753e-05,129154395,144
2018-10-11,5247183921.62993,2858094847.2153683,262308,114064960980.00633,6586.74,5181640000.0,86731624166.51,1987.5,18.4172056,686810,7454968648263.25,374053,197.56445797979998,1.528e-05,146411276,159
2018-10-12,4388868513.889429,2443221685.3272643,243042,108057645621.03976,6239.25,3783500000.0,86703288054.95,1650.0,18.44585713,693363,7454968648263.25,382936,168.35193576,1.958e-05,148962399,132
2018-10-13,2686031468.2200203,1464480492.9593601,204956,108741129496.58049,6278.08,3064030000.0,86686719789.52,1762.5,13.28476496,573912,7454968648263.25,300453,139.5118704448,1.5360000000000002e-05,121545129,141
2018-10-14,2729399780.687724,1514087981.187476,191145,108930324265.9999,6288.49,3085320000.0,86662585214.81,1425.0,12.41784997,524084,7454968648263.25,281611,135.3179287915,1.71e-05,109132438,114
2018-10-15,5907321264.709075,3342050748.0318823,266783,109015186715.69908,6292.64,7370770000.0,86706497171.2,2025.0,23.09602031,699171,7454968648263.25,387215,163.02373911200002,2.149e-05,152889275,162
2018-10-16,4373731516.824928,2424903577.3105245,257832,114375534554.5002,6601.41,4074800000.0,86659369211.42,1687.5,19.31942675,678723,7454968648263.25,364796,169.961882283,2.29e-05,143946965,135
2018-10-17,4446638004.546545,2239410172.303111,260224,114197973438.07887,6590.52,4088420000.0,86627835429.95,1725.0,18.850080300000002,673361,7454968648263.25,361250,185.01619520160003,2.266e-05,144790677,138
2018-10-18,4679599951.472383,2477797792.9943323,253312,113374404893.43979,6542.33,3924079999.9999995,86605590763.94,1725.0,18.05926167,654573,7427362643331.74,355324,165.537304825,2.184e-05,137476711,138
2018-10-19,4452530269.921359,2270784010.6630974,253684,112272402881.00096,6478.07,3578870000.0000005,86635957851.47,1775.0,17.65876226,685201,7182852313938.34,383915,149.59768182579998,2.142e-05,144576994,142
2018-10-20,3120265075.394334,1729108904.5549579,227678,111986557798.76123,6460.92,3379130000.0,86211122895.61,1787.5,14.32509812,593963,7182852313938.34,316399,126.76421953799999,1.626e-05,126967625,143
2018-10-21,2300247565.110977,1140008850.0842054,211367,112503276366.50029,6490.09,3253610000.0,86213425841.73,1725.0,12.46404029,554355,7182852313938.34,295320,117.3574418304,1.389e-05,113648536,138
2018-10-22,3809554580.0273924,2166296382.583453,255169,112445970111.42998,6486.05,3672860000.0000005,86199521531.65,1937.5,16.6995118,676895,7182852313938.34,363791,160.77743974950002,1.808e-05,142063633,155
2018-10-23,4520472031.392312,2201976559.189534,253309,112221175669.49973,6472.36,3716150000.0,86171538039.06,1924.9999992,16.58331992,683587,7182852313938.34,360591,167.0035219652,1.8900000000000002e-05,143568104,154
2018-10-24,4987617839.921582,2333511696.832086,253978,112343382457.60022,6478.89,3424670000.0,86165976482.01,1412.5,16.94168952,637741,7182852313938.33,354573,157.3931001258,2.016e-05,129007193,113
2018-10-25,4830514325.4695635,2227300000.509897,254462,112454530671.99936,6484.65,3230550000.0,86137568514.37,1712.5,17.539939920000002,659220,7182852313938.34,401929,146.492393676,2.074e-05,141853951,137
2018-10-26,3936464480.588236,2582398432.1305914,252859,112184904007.24976,6468.44,3306050000.0,86058167061.16,1787.5,17.91509911,691997,7182852313938.34,384423,157.7876970868,1.995e-05,151300769,143
2018-10-27,2539737139.1807275,1358231438.1983757,233613,112410979905.50003,6480.84,3393250000.0,86059030340.79,1700.0,13.09651959,580054,7182852313938.34,299527,128.6151213696,1.553e-05,124286905,136
2018-10-28,2142271738.463226,1372588214.4210184,219720,112453730621.49971,6482.66,3445190000.0000005,86054592896.06,1750.0,16.5139359,560480,7182852313938.34,293012,122.7607710614,1.425e-05,115960266,140
2018-10-29,3866593293.866204,2380527187.085785,269608,112633832445.0,6492.35,4199910000.0,86022937474.12,1825.0,19.6041759,708285,7182852313938.34,365187,148.00902450750002,2.18e-05,143637809,146
2018-10-30,3570155643.0965877,1988669275.4557562,283173,109951604650.25009,6337.04,3781099999.9999995,86004200515.59,1925.0,18.77140942,697601,7182852313938.34,368799,130.6229974448,2.26e-05,145324396,154
2018-10-31,3665794869.9398227,2303247672.297336,288120,109963411098.49924,6336.99,4191240000.0000005,85975615806.65,2037.5,16.65229276,707291,7182852313938.34,374760,118.4295346839,1.71e-05,149681753,163
2018-11-01,3602225446.9564524,2094116252.0893168,281787,109648792444.0,6318.14,3789400000.0000005,85940581780.56,1925.0,17.45938887,692504,7183013626017.66,370115,116.65510425280002,1.62e-05,150836102,154
2018-11-02,4239503680.0004253,2624015940.558106,292561,110715004161.76042,6378.92,4234870000.0000005,85948499278.66,1787.5,18.32471846,769117,7184404942701.78,432929,130.8574200368,1.995e-05,159738855,143
2018-11-03,2276494558.330411,1380293308.6203017,249403,110872183782.26154,6387.24,3658640000.0,85948328975.52,2012.49999926,13.59185156,641974,7184404942701.77,330586,112.0790719416,1.452e-05,142573631,161
2018-11-04,2524291740.9922833,1369477168.9124832,226124,110504158175.57968,6365.47,4390020000.0,85960346700.76,1537.5,12.83578294,619063,7184404942701.78,296601,122.14063836000001,1.425e-05,127328046,123
2018-11-05,3787437046.0137243,2215031068.8173676,296139,110483261354.0,6363.62,4174800000.0,85956563979.97,1800.0,18.68872972,712976,7184404942701.78,389905,136.727466596,1.867e-05,150387577,144
2018-11-06,3810294231.8630776,2295581450.6328516,285323,111616235761.96956,6433.38,4700040000.0,85963701937.26,1600.0,19.18392815,694055,7184404942701.78,371603,159.1018620984,2.101e-05,137220920,128
2018-11-07,3758083220.121383,2236207417.0060315,293604,112325256697.31697,6468.5,4941260000.0,85982962938.5,1624.99999926,20.33841084,705209,7184404942701.78,380491,133.292304345,2.514e-05,148740910,130
2018-11-08,3559035050.8662977,2098786413.8796818,277476,113268838898.25,6522.27,4665260000.0,85982981670.01,1512.5,20.99890399,700117,7184404942701.78,363797,142.6830699783,3.025e-05,141565839,121
2018-11-09,3734951007.4877186,2332814537.2736015,283769,111895398930.0,6442.6,4346820000.0,85982667344.62,1587.5,22.428965820000002,704879,7184404942701.78,410260,139.86420732800002,2.895e-05,144169864,127
2018-11-10,2497261374.894089,1297743971.112145,252368,110925079241.1705,6386.13,3705320000.0,85985173810.04,1637.5,16.64920253,595444,7184404942701.78,329095,127.9028165886,2.626e-05,125177615,131
2018-11-11,2360765658.822344,1231231645.4460075,246845,111414450508.3199,6413.63,3939060000.0000005,85997899837.35,1825.0,14.13978687,590387,7184404942701.78,310410,101.84844440000002,2.168e-05,127613095,146
2018-11-12,3720587601.1638255,2321094600.953958,299866,111393109420.50317,6411.76,4295770000.0,85994927987.59,1750.0,19.171997570000002,683388,7184404942701.78,382504,113.45442614240001,2.168e-05,149362860,140
2018-11-13,3664042153.2024546,2304432049.602351,279040,110732500100.89972,6373.19,4503800000.0,85963352751.02,1500.0,18.07251239,650640,7184404942701.78,364696,137.4023436817,2.197e-05,133200392,120
2018-11-14,5183929714.288292,2966572455.0237365,292620,110361921731.93533,6351.24,7398940000.0,85803007297.01,1687.5,25.82337117,727949,7184404942701.78,403928,168.0977609808,3.42e-05,147794850,135
2018-11-15,8335464562.229226,4829948173.464276,291398,99682958104.00389,5736.15,7032140000.0,85220729240.48,1587.49999929,38.65118054,720036,7184404942701.78,407567,156.322248138,6.112e-05,151592924,127
2018-11-16,4717042290.475221,2790334900.252403,282998,98113403472.0,5645.32,5279320000.0,85096083020.58,1575.0,36.92729384,713931,7175974755379.63,417421,146.77261822679998,6.720000000000001e-05,145929873,126
2018-11-17,2532806038.326575,1388807129.0729506,262504,96963597355.00017,5578.58,4303150000.0,85059863613.55,1812.5,21.55099415,594727,6653303141405.97,331167,87.36787073980001,3.969e-05,132566086,145
2018-11-18,1976556845.6855085,1304067008.2814872,239680,96644682433.0,5559.74,4159679999.9999995,85044311198.47,1537.5,18.03746701,549212,6653303141405.97,301260,78.226097774,3.136e-05,117375788,123
2018-11-19,4480410392.496019,2620049441.6388183,267845,97714590429.21153,5620.78,7039560000.0,84697229733.22,1575.0,39.9694861,674503,6653303141405.97,361918,151.59243659999998,7.594000000000001e-05,138689706,126
2018-11-20,5838061759.729139,3944651538.9598675,288318,84565196535.2487,4863.93,8428290000.0,84057249509.75,1650.0,69.36765011,768696,6653303141405.97,423180,260.9452724058,0.00011718,158893720,132
2018-11-21,3406310686.41319,2220358360.997932,254837,77644518698.18376,4465.54,6120120000.0,83907574981.65,1312.5,49.950160090000004,628177,6653303141405.96,367256,161.6737146596,0.00010064,127422353,105
2018-11-22,2759416100.954157,1711483518.2281744,265994,80190706019.77812,4611.57,4569370000.0,83729446374.17,1525.0,39.13421764,656428,6653303141405.96,364559,104.88324229499999,7.628000000000001e-05,148651548,122
2018-11-23,2926664361.9593377,1775613551.6754541,275136,75835189420.0,4360.7,4871490000.0,83588789561.63,1562.5,36.98433712,639963,6653303141405.97,392715,87.954359646,7.280000000000001e-05,141387073,125
2018-11-24,2173736564.186973,1241664688.832668,249874,75616654863.75,4347.69,4679500000.0,83400480015.77,1787.5,31.17997638,579240,6653303141405.97,315617,76.9652430864,5.886e-05,140179216,143
2018-11-25,2321203553.6700273,1413418439.6427498,239129,67502139850.22451,3880.78,6825640000.0,83196751713.55,1587.5,32.01112732,569057,6653303141405.97,318775,98.60821371640002,6.276e-05,128340364,127
2018-11-26,3092381613.9109173,1890301295.1921856,256951,69843547925.0312,4015.07,6476900000.0,82934159977.6,1387.5,38.279011510000004,633479,6653303141405.96,360865,145.29217371970003,7.2e-05,131664225,111
